date,expire_date,month,month_call,month_put,next_month,next_month_call,next_month_put,next_season,next_season_call,next_season_put,season,season_call,season_put,skew_atm_call,skew_atm_put,skew_otm_call,skew_otm_put,next_vs_cur,season_vs_next,season_vs_cur
2016-11-01,2016-11-23,12.210927734375002,10.649208984375,13.772646484375,12.796572265625,9.985478515625,15.607666015625,14.963623046875,9.595048828125002,20.332197265625,14.006904296875,9.399833984375,18.613974609375,10.649208984375,13.772646484375,14.163076171875005,14.358291015625003,0.5856445312499989,1.2103320312499992,1.7959765624999982
2016-11-02,2016-11-23,13.1284375,11.586240234375001,14.670634765625001,13.3626953125,10.805380859375001,15.920009765624998,15.52984375,10.532080078125002,20.527607421875,14.397333984375003,9.868349609375,18.926318359375006,11.586240234375001,14.670634765625001,14.748720703125,14.670634765625001,0.23425781249999922,1.034638671875003,1.2688964843750021
2016-11-03,2016-11-23,15.685751953125,13.030830078125,18.340673828125,15.158671875000001,11.859541015625002,18.457802734375,15.608203125000001,10.141650390625,21.074755859375003,15.4517578125,10.375908203125002,20.527607421875,13.030830078125,18.340673828125,14.514462890625001,16.193310546875,-0.5270800781249978,0.293085937499999,-0.2339941406249988
2016-11-04,2016-11-23,13.733603515625001,11.312939453125002,16.154267578124998,13.909296875000003,10.688251953125,17.130341796875005,14.885517578125002,9.477919921875001,20.293115234375,14.202119140625003,8.853232421875,19.551005859375003,11.312939453125002,16.154267578124998,14.787763671875004,16.154267578124998,0.17569335937500163,0.29282226562500036,0.468515625000002
2016-11-07,2016-11-23,17.227949218750002,14.709677734375004,19.746220703125,16.271396484375003,12.913701171875003,19.629091796875002,16.330712890625,11.156767578125,21.504658203125,16.018134765625,11.000595703125,21.035673828125002,14.709677734375004,19.746220703125,17.247470703125,17.872158203125,-0.9565527343749984,-0.2532617187500037,-1.2098144531250021
2016-11-08,2016-11-23,15.490537109375005,14.084990234375006,16.896083984375004,16.0176171875,13.265087890624999,18.770146484375,16.6234375,11.937626953125001,21.309248046875002,16.5842578125,12.132841796875,21.035673828125002,14.084990234375006,16.896083984375004,17.637900390625,16.700869140625002,0.527080078124996,0.566640624999998,1.093720703124994
2016-11-09,2016-11-23,13.967861328125004,10.961552734375001,16.974169921875003,14.514462890625001,11.351982421875002,17.676943359375002,16.330634765625003,11.312939453125002,21.348330078125,16.057021484375003,11.391025390625002,20.723017578125003,10.961552734375001,16.974169921875003,15.568623046875002,16.817998046875005,0.5466015624999976,1.5425585937500017,2.0891601562499993
2016-11-10,2016-11-23,13.030830078125003,11.547197265625002,14.514462890625001,13.55791015625,11.078681640625,16.037138671875002,15.666416015625002,10.961552734375001,20.371279296875,15.471015625000001,11.156767578125,19.785263671875004,11.547197265625002,14.514462890625001,15.295322265625,14.592548828125002,0.527080078124996,1.9131054687500022,2.4401855468749982
2016-11-11,2016-11-23,11.820498046875002,10.961552734375001,12.679443359375004,12.816093750000002,10.375908203125002,15.256279296875002,15.588310546875,10.844423828125,20.332197265625,15.334365234375,11.078681640625,19.590048828125,10.961552734375001,12.679443359375004,15.256279296875002,15.373408203124999,0.9955957031249998,2.5182714843749974,3.513867187499997
2016-11-14,2016-11-23,12.5818359375,9.087490234375,16.076181640625,13.147958984375002,9.712177734375,16.583740234375004,15.451953125000001,9.985478515625,20.918427734375005,15.06107421875,10.102607421875,20.019541015625002,9.712177734375,16.583740234375004,12.640400390625,15.880966796875,0.5661230468750027,1.9131152343749989,2.4792382812500016
2016-11-15,2016-11-23,13.011308593750003,11.859541015625002,14.163076171875005,13.47982421875,11.039638671875,15.920009765624998,15.588603515625001,10.258779296875,20.918427734375005,15.314843750000001,10.883466796875,19.746220703125,11.039638671875,15.920009765624998,13.147958984375002,15.529580078124999,0.46851562499999666,1.8350195312500013,2.303535156249998
2016-11-16,2016-11-23,12.54279296875,12.952744140625,12.132841796875,13.245566406250001,11.351982421875002,15.139150390625,15.588544921875002,10.375908203125002,20.801181640625003,15.158671875000001,11.234853515625002,19.082490234375005,11.351982421875002,15.139150390625,13.421259765624999,14.826806640625001,0.7027734375000012,1.9131054687500004,2.6158789062500016
2016-11-17,2016-11-23,10.746816406250002,9.751220703125,11.742412109375001,12.757529296875001,10.141650390625,15.373408203124999,15.237119140625003,9.751220703125,20.723017578125003,14.846328125000003,10.493037109375,19.199619140625003,10.141650390625,15.373408203124999,12.601357421875004,14.982978515625,2.0107128906249994,2.088798828125002,4.099511718750001
2016-11-18,2016-11-23,9.146054687500001,7.1743847656250015,11.117724609375,12.679443359375,10.102607421875,15.256279296875002,15.471494140625,9.985478515625,20.957509765625,14.904892578125,10.258779296875,19.551005859375003,10.102607421875,15.256279296875002,12.210927734375002,14.514462890625001,3.5333886718749987,2.2254492187500006,5.758837890624999
2016-11-21,2016-11-23,16.876650390625,13.577431640624999,20.175869140625,12.601357421875,9.751220703125,15.451494140625,16.5458984375,10.688251953125,22.403544921875003,15.490781250000001,10.493037109375,20.488525390625,9.751220703125,15.451494140625,11.117724609375,14.553505859375004,-4.275292968749998,2.8894238281250004,-1.3858691406249974
2016-11-22,2016-11-23,6.276396484375002,0.029521484375,12.523271484375003,12.659921874999998,9.321748046875,15.998095703124998,15.882109375,9.477919921875001,22.286298828125002,14.924541015625001,9.595048828125002,20.254033203124997,9.321748046875,15.998095703124998,11.508154296875002,15.256279296875002,6.383525390624996,2.264619140625003,8.648144531249999
2016-11-24,2016-12-28,11.976669921874999,7.681943359375,16.271396484375,12.855136718750002,8.423759765625,17.286513671875003,14.94501953125,7.720986328125,22.169052734375004,14.35837890625,8.540888671875,20.175869140625,7.681943359375,16.271396484375,10.766337890625001,15.568623046875002,0.8784667968750028,1.503242187499998,2.381708984375001
2016-11-25,2016-12-28,12.581835937500003,9.907392578125,15.256279296875002,13.343173828125002,9.477919921875001,17.208427734375004,15.433134765625,8.540888671875,22.325380859375002,15.061093750000001,10.063564453125,20.058623046875002,9.907392578125,15.256279296875002,11.312939453125002,15.178193359375003,0.7613378906249988,1.7179199218749996,2.4792578124999984
2016-11-28,2016-12-28,14.436376953125004,12.445185546875003,16.427568359375005,14.612070312500002,11.859541015625002,17.364599609375002,15.882089843750002,9.516962890625,22.247216796875,15.822626953124999,11.195810546875,20.449443359375,12.445185546875003,16.427568359375005,14.631591796875004,16.427568359375005,0.17569335937499808,1.210556640624997,1.386249999999995
2016-11-29,2016-12-28,15.002500000000001,12.718486328125,17.286513671875003,16.3299609375,13.187001953125,19.472919921875004,17.034130859375,11.273896484375001,22.794365234375004,17.111884765625003,12.093798828125001,22.129970703125,12.718486328125,17.286513671875003,15.256279296875002,18.379716796875,1.3274609374999997,0.7819238281250023,2.109384765625002
2016-11-30,2016-12-28,14.904892578125,14.436376953125002,15.373408203124999,16.486132812500003,14.904892578125,18.067373046875,17.346005859375,12.835615234375004,21.856396484375004,17.423505859375005,14.163076171875005,20.683935546875002,14.436376953125002,15.373408203124999,17.091298828125,16.193310546875,1.5812402343750023,0.9373730468750026,2.518613281250005
2016-12-01,2016-12-28,14.865849609375005,14.084990234375006,15.646708984375001,17.169384765625004,14.943935546875004,19.394833984375005,18.830302734375003,14.475419921875005,23.185185546875005,18.497792968750005,15.100107421875004,21.895478515625,14.084990234375006,15.646708984375001,17.247470703125,16.115224609375,2.3035351562499997,1.3284082031250009,3.6319433593750006
2016-12-02,2016-12-28,14.358291015625,12.952744140625,15.763837890624998,16.427568359375,14.319248046875005,18.535888671875,19.12328125,14.748720703125,23.497841796875004,18.243994140625002,14.631591796875004,21.856396484375004,12.952744140625,15.763837890624998,15.841923828125,17.169384765625,2.0692773437500023,1.8164257812500004,3.8857031250000027
2016-12-05,2016-12-28,14.865849609375005,12.913701171875003,16.817998046875005,15.978574218750003,13.850732421875007,18.106416015624998,18.615273437500004,14.631591796875004,22.598955078125005,17.755351562500003,14.865849609375005,20.644853515625,12.913701171875003,16.817998046875005,15.724794921875002,16.661826171875006,1.1127246093749985,1.77677734375,2.8895019531249986
2016-12-06,2016-12-28,14.397333984375003,13.616474609375,15.178193359375003,15.5491015625,13.772646484375,17.325556640625,18.302519531250002,14.826806640625001,21.778232421875003,17.325722656250004,14.319248046875005,20.332197265625,13.616474609375,15.178193359375003,15.607666015625,15.763837890624998,1.151767578124998,1.7766210937500038,2.928388671875002
