atr,datetime
0.06274047021721407,2008-12-22
0.06297441447926669,2008-12-23
0.06110615641640229,2008-12-24
0.06000298194106287,2008-12-25
0.0580188575461902,2008-12-26
0.05636877292928805,2008-12-29
0.055067035364775495,2008-12-30
0.05345905314430344,2008-12-31
0.05336778613017736,2009-01-05
0.05325535350374748,2009-01-06
0.05158743434549433,2009-01-07
0.0516271054679852,2009-01-08
0.05034124951990537,2009-01-09
0.04945686168527008,2009-01-12
0.048120048609526456,2009-01-13
0.049011496969214294,2009-01-14
0.04833672875823313,2009-01-15
0.04954676563054133,2009-01-16
0.04995363663055298,2009-01-19
0.048881292508755565,2009-01-20
0.04857822653395665,2009-01-21
0.047723716982112314,2009-01-22
0.04656752582666729,2009-01-23
0.04556336942955146,2009-02-02
0.04579753210320875,2009-02-03
0.04614777031689364,2009-02-04
0.04651665640596686,2009-02-05
0.04781629203326234,2009-02-06
0.047642725115769814,2009-02-09
0.04680171728817286,2009-02-10
0.048245268531698055,2009-02-11
0.04932233933802059,2009-02-12
0.050459395857643516,2009-02-13
0.05091798193029773,2009-02-16
0.05183040780337258,2009-02-17
0.05329562467922087,2009-02-18
0.052901732583392744,2009-02-19
0.052326494951312794,2009-02-20
0.05375439444399325,2009-02-23
0.05599734579522555,2009-02-24
0.05714776459226674,2009-02-25
0.05908816534270324,2009-02-26
0.057709719061986506,2009-02-27
0.05744717791803137,2009-03-02
0.05675192631606888,2009-03-03
0.060020079228322296,2009-03-04
0.059857420501542705,2009-03-05
0.058928545039331884,2009-03-06
0.060729854664331874,2009-03-09
0.06017770099020673,2009-03-10
0.06083567333189799,2009-03-11
0.05969841591136987,2009-03-12
0.05841479577226092,2009-03-13
0.05841882151977319,2009-03-16
0.05879512282161573,2009-03-17
0.05721067351253961,2009-03-18
0.056237731017308314,2009-03-19
0.0553615362850771,2009-03-20
0.05525022326853718,2009-03-23
0.05460896596482603,2009-03-24
0.05405164435636486,2009-03-25
0.05535317252025823,2009-03-26
0.053797350540244745,2009-03-27
0.05255217618122783,2009-03-30
0.053349983716677006,2009-03-31
0.05237408188678398,2009-04-01
0.05239200650626663,2009-04-02
0.05185916467232786,2009-04-03
0.05140257463711702,2009-04-07
0.052878153642913615,2009-04-08
0.052546030503684095,2009-04-09
0.05253506629917989,2009-04-10
0.05279088341941438,2009-04-13
0.051764008583464194,2009-04-14
0.05124498077160924,2009-04-15
0.05101327302890808,2009-04-16
0.0501064177533536,2009-04-17
0.05032404167483016,2009-04-20
0.05043364622856816,2009-04-21
0.05287858732462218,2009-04-22
0.05187742619323873,2009-04-23
0.05127468427207919,2009-04-24
0.051283531106347556,2009-04-27
0.050233324542510296,2009-04-28
0.05207717355972243,2009-04-29
0.05085650959361794,2009-04-30
0.05159711280953785,2009-05-04
0.050818089858082095,2009-05-05
0.05037840834716809,2009-05-06
0.05024190205575343,2009-05-07
0.05069671644725062,2009-05-08
0.052309461192604954,2009-05-11
0.05270621507194304,2009-05-12
0.05208105001491684,2009-05-13
0.05198225224309243,2009-05-14
0.05095517407659138,2009-05-15
0.050841338567498076,2009-05-18
0.04987814755696015,2009-05-19
0.04877011387838233,2009-05-20
0.04893348101452764,2009-05-21
0.047789590157356274,2009-05-22
0.048313404261197186,2009-05-25
0.04786126164356523,2009-05-26
0.0484973349946402,2009-05-27
0.050368955608187674,2009-06-01
0.049436251749495716,2009-06-02
0.0513482581505907,2009-06-03
0.05108932556158978,2009-06-04
0.05000442219379749,2009-06-05
0.05078409157160171,2009-06-08
0.05108208788044836,2009-06-09
0.05021523647693593,2009-06-10
0.04940910510532241,2009-06-11
0.050254726655320006,2009-06-12
0.05125697488369122,2009-06-15
0.05066683696493164,2009-06-16
0.05187204876365461,2009-06-17
0.05194056905827373,2009-06-18
0.05122228674564435,2009-06-19
0.050531463801504015,2009-06-22
0.05210265305978159,2009-06-23
0.05150241137444206,2009-06-24
0.05036933055771299,2009-06-25
0.04892269006314793,2009-06-26
0.049434438133528075,2009-06-29
0.04825324691005215,2009-06-30
0.05153387286991884,2009-07-02
0.05133355803750732,2009-07-03
0.050810922495242085,2009-07-06
0.050970376370479964,2009-07-07
0.05245562443744247,2009-07-08
0.052594289568600835,2009-07-09
0.052203232943306796,2009-07-10
0.052040756070024854,2009-07-13
0.053733021141549986,2009-07-14
0.05279681248052468,2009-07-15
0.05292585838701429,2009-07-16
0.05202550718903518,2009-07-17
0.05233976203262847,2009-07-20
0.053140464011219815,2009-07-21
0.05366122448436926,2009-07-22
0.053888647146607425,2009-07-23
0.05442407970538493,2009-07-24
0.05470768805298489,2009-07-27
0.05407956194718507,2009-07-28
0.06416465756731701,2009-07-29
0.06642580571860242,2009-07-30
0.06684650308158205,2009-07-31
0.0657758220801876,2009-08-03
0.06639137534160905,2009-08-04
0.06640604142745349,2009-08-05
0.06817148327779823,2009-08-06
0.06981938682481983,2009-08-07
0.07130677333089419,2009-08-10
0.07033043070737122,2009-08-11
0.0742973899706867,2009-08-12
0.07514987236248946,2009-08-13
0.07577968383795823,2009-08-14
0.0792305539494894,2009-08-17
0.07906512428263632,2009-08-18
0.08265747159999046,2009-08-19
0.08397876050478578,2009-08-20
0.08369431254154823,2009-08-21
0.08161875361277084,2009-08-24
0.08640347687304085,2009-08-25
0.08663135156454407,2009-08-26
0.08569335837848861,2009-08-27
0.08679937745201441,2009-08-28
0.09069138030930521,2009-08-31
0.09032163954572742,2009-09-01
0.09019117171260577,2009-09-02
0.09209828863754117,2009-09-03
0.08963887353098353,2009-09-04
0.08785209098986808,2009-09-07
0.08791331073528387,2009-09-08
0.08602628182629805,2009-09-09
0.08366279289909809,2009-09-10
0.08382603737156695,2009-09-11
0.08174058893721198,2009-09-14
0.07953779434327629,2009-09-15
0.07921844900976432,2009-09-16
0.07799657470538111,2009-09-17
0.07956149654753002,2009-09-18
0.0793388327583247,2009-09-21
0.07963089246976963,2009-09-22
0.07884835884801022,2009-09-23
0.07939933341714553,2009-09-24
0.07794507979028009,2009-09-25
0.07845266466533234,2009-09-28
0.07691070250549772,2009-09-29
0.07536155149764666,2009-09-30
0.0776004461328113,2009-10-09
0.07625642826330445,2009-10-12
0.07489693664591292,2009-10-13
0.07429496225463143,2009-10-14
0.07330674926223402,2009-10-15
0.0730211469376775,2009-10-16
0.07351382029221515,2009-10-19
0.07185215137216777,2009-10-20
0.07045298841817844,2009-10-21
0.06883093770257145,2009-10-22
0.06897950563628819,2009-10-23
0.06715610300823412,2009-10-26
0.06784398002408862,2009-10-27
0.06666218531424968,2009-10-28
0.06655602703322647,2009-10-29
0.06677195638298666,2009-10-30
0.07142729767759182,2009-11-02
0.07026116195124743,2009-11-03
0.06940913434236039,2009-11-04
0.06758800124547099,2009-11-05
0.06588599456393893,2009-11-06
0.06430048777277012,2009-11-09
0.0630243296496007,2009-11-10
0.06109845087685092,2009-11-11
0.05994222767654879,2009-11-12
0.059903961332832746,2009-11-13
0.060511780443465335,2009-11-16
0.05899069209597261,2009-11-17
0.05685759805770961,2009-11-18
0.056201710629917856,2009-11-19
0.05559906527590732,2009-11-20
0.05429502285575797,2009-11-23
0.05590631137385793,2009-11-24
0.056739585636199574,2009-11-25
0.05996178958438668,2009-11-26
0.06067904842757643,2009-11-27
0.0609714738569712,2009-11-30
0.060783279844412744,2009-12-01
0.05943589508876888,2009-12-02
0.05801469807932149,2009-12-03
0.061359046636319706,2009-12-04
0.059912452370385914,2009-12-07
0.060376480949302105,2009-12-08
0.06043713152497594,2009-12-09
0.059588766360090015,2009-12-10
0.05797912493609192,2009-12-11
0.06075264553099311,2009-12-14
0.05987294793106427,2009-12-15
0.05884040869765583,2009-12-16
0.05998192116454036,2009-12-17
0.059106523969698364,2009-12-18
0.05855176994481833,2009-12-21
0.05898349445512718,2009-12-22
0.05746262347660289,2009-12-23
0.057901458726324885,2009-12-24
0.05633247851429061,2009-12-25
0.056464007329897835,2009-12-28
0.05572535443482736,2009-12-29
0.057557453173080156,2009-12-30
0.05580723345027307,2009-12-31
0.05608315699535613,2010-01-04
0.05682059650152911,2010-01-05
0.05596773003045323,2010-01-06
0.05718929673218674,2010-01-07
0.05627741246329425,2010-01-08
0.06028159568162421,2010-01-11
0.061376074850851926,2010-01-12
0.06414249495950515,2010-01-13
0.06306286779843787,2010-01-14
0.06181198753154937,2010-01-15
0.059979661021478406,2010-01-18
0.058583565370126045,2010-01-19
0.06007017782008102,2010-01-20
0.058979077748681275,2010-01-21
0.05994726733925128,2010-01-22
0.058295506543463785,2010-01-25
0.05843179788903093,2010-01-26
0.05853895413486372,2010-01-27
0.057744576863314,2010-01-28
0.05749194759465596,2010-01-29
0.05747528489154395,2010-02-01
0.057871968349358385,2010-02-02
0.05966910902742393,2010-02-03
0.05844561739198769,2010-02-04
0.05829227515598737,2010-02-05
0.05674509096299453,2010-02-08
0.056130703549519566,2010-02-09
0.05517138517848853,2010-02-10
0.053516302024587584,2010-02-11
0.05207542468775158,2010-02-12
0.05073645613386525,2010-02-22
0.05102236972398318,2010-02-23
0.05039651127304483,2010-02-24
0.04948235630266915,2010-02-25
0.04738107909051338,2010-02-26
0.04686017787730949,2010-03-01
0.045494848450987946,2010-03-02
0.04484692723557517,2010-03-03
0.04527937294161885,2010-03-04
0.04362575744313098,2010-03-05
0.04309936053862394,2010-03-08
0.04333515717861237,2010-03-09
0.04262950748282654,2010-03-10
0.04260118002382299,2010-03-11
0.04264190691490915,2010-03-12
0.042676694531751505,2010-03-15
0.0417230629111575,2010-03-16
0.04234247711302059,2010-03-17
0.041610368696232324,2010-03-18
0.04161777963170209,2010-03-19
0.04060249948794233,2010-03-22
0.039997634548806026,2010-03-23
0.039250328562898604,2010-03-24
0.03927321786658544,2010-03-25
0.04055271550107276,2010-03-26
0.04222305058670495,2010-03-29
0.04125799608799109,2010-03-30
0.04050976822622924,2010-03-31
0.04018787012610775,2010-04-01
0.03868591679728771,2010-04-02
0.03868939401845494,2010-04-06
0.03839290579089682,2010-04-07
0.038807599560443384,2010-04-08
0.03850587743555727,2010-04-09
0.039047934493805614,2010-04-12
0.03958151567455197,2010-04-13
0.03868815728084478,2010-04-14
0.03836868187485649,2010-04-15
0.03825841644145366,2010-04-16
0.04301932522062957,2010-04-19
0.0429535828107939,2010-04-20
0.04302791158421074,2010-04-21
0.043569804310369505,2010-04-22
0.04316405049166223,2010-04-23
0.042525462980449596,2010-04-26
0.043783528890518494,2010-04-27
0.04301516390965609,2010-04-28
0.0423603474355449,2010-04-29
0.04177435389674242,2010-04-30
0.04113079733733901,2010-05-04
0.04190719166693743,2010-05-05
0.04430132166543689,2010-05-06
0.045097754038278794,2010-05-07
0.044701502964143235,2010-05-10
0.04748908653827781,2010-05-11
0.04807641675428008,2010-05-12
0.04818206523336561,2010-05-13
0.04722002246889255,2010-05-14
0.049745936146072214,2010-05-17
0.050365169152763366,2010-05-18
0.05067612480284787,2010-05-19
0.05060308853596458,2010-05-20
0.05202727847459715,2010-05-21
0.053483511037602405,2010-05-24
0.05358092753532366,2010-05-25
0.05252024761855166,2010-05-26
0.05294496372047872,2010-05-27
0.05220640426531643,2010-05-28
0.05270058472673119,2010-05-31
0.05260546189690694,2010-06-01
0.051883201153151856,2010-06-02
0.05082556560314962,2010-06-03
0.04925959946133619,2010-06-04
0.04906854972775647,2010-06-07
0.04802617830143016,2010-06-08
0.05023309014978189,2010-06-09
0.04917978618326874,2010-06-10
0.04826442336936031,2010-06-11
0.046978881668436244,2010-06-17
0.04677333009655023,2010-06-18
0.04851718192383295,2010-06-21
0.04674147913689104,2010-06-22
0.04643010761135953,2010-06-23
0.04550545431565376,2010-06-24
0.04402219482016704,2010-06-25
0.0429769906164653,2010-06-28
0.04542012873455177,2010-06-29
0.044391109946733946,2010-06-30
0.04389949443235745,2010-07-01
0.04423664774988086,2010-07-02
0.04413134517638157,2010-07-05
0.04392545429733389,2010-07-06
0.04286209020754637,2010-07-07
0.04165236228968661,2010-07-08
0.04306399494714542,2010-07-09
0.04286298064835209,2010-07-12
0.04277201706449842,2010-07-13
0.04230719370943882,2010-07-14
0.04219368032233425,2010-07-15
0.04122091110684184,2010-07-16
0.04268590617269846,2010-07-19
0.04255736009212039,2010-07-20
0.041532301812766445,2010-07-21
0.04113898564017625,2010-07-22
0.040053576304685576,2010-07-23
0.039222697951385714,2010-07-26
0.03814993482015,2010-07-27
0.039420664148905174,2010-07-28
0.038644090125736046,2010-07-29
0.037766620277849,2010-07-30
0.037325999609226106,2010-08-02
0.037935011767108874,2010-08-03
0.038135321675948644,2010-08-04
0.03802181736582346,2010-08-05
0.0385608668877638,2010-08-06
0.03795074760731759,2010-08-09
0.038720276030486334,2010-08-10
0.037485640559891,2010-08-11
0.03703154571887181,2010-08-12
0.03709339182218964,2010-08-13
0.03822654739519502,2010-08-16
0.037086603662703665,2010-08-17
0.03700365711683688,2010-08-18
0.037057428333456904,2010-08-19
0.036772194893923575,2010-08-20
0.03679492729609137,2010-08-23
0.03746194472900076,2010-08-24
0.037754586107928756,2010-08-25
0.03704008769847897,2010-08-26
0.0359289521866412,2010-08-27
0.03594101142753483,2010-08-30
0.03552348758238028,2010-08-31
0.03605098118892069,2010-09-01
0.0356515279415292,2010-09-02
0.034829747089098015,2010-09-03
0.03572985709058391,2010-09-06
0.03519409271890936,2010-09-07
0.03493280133970189,2010-09-08
0.035478721095231466,2010-09-09
0.03482036734659817,2010-09-10
0.03486501522651626,2010-09-13
0.034114662477590804,2010-09-14
0.034262701545537184,2010-09-15
0.03517097663722579,2010-09-16
0.03428417616421565,2010-09-17
0.033568249874879344,2010-09-20
0.03281559191553164,2010-09-21
0.032315733295924465,2010-09-27
0.03155220975416163,2010-09-28
0.03158469285994123,2010-09-29
0.03291352267111766,2010-09-30
0.03581456884487132,2010-10-08
0.03892732650765123,2010-10-11
0.03895369657907986,2010-10-12
0.03905195347149749,2010-10-13
0.04072838802500935,2010-10-14
0.044822405713471666,2010-10-15
0.04687949027220312,2010-10-18
0.04782310693898864,2010-10-19
0.04929454229227946,2010-10-20
0.05019193791046737,2010-10-21
0.050072975904310944,2010-10-22
0.0521990878190368,2010-10-25
0.052483150216308894,2010-10-26
0.05366281700040262,2010-10-27
0.05288084702928934,2010-10-28
0.052639015697774995,2010-10-29
0.05292509318299472,2010-11-01
0.053241793945667984,2010-11-02
0.05330270116061207,2010-11-03
0.052302680441271364,2010-11-04
0.05321184398789478,2010-11-05
0.052014389090959,2010-11-08
0.05151762370887294,2010-11-09
0.05129991118376927,2010-11-10
0.05163954607681409,2010-11-11
0.05535632021959709,2010-11-12
0.055672323197187,2010-11-15
0.059060299086929044,2010-11-16
0.05833954194927656,2010-11-17
0.05731590526026529,2010-11-18
0.057958174451425495,2010-11-19
0.05661697742348493,2010-11-22
0.057163860122937914,2010-11-23
0.05696068786199319,2010-11-24
0.05614563976844217,2010-11-25
0.05483723900419646,2010-11-26
0.053478181472899275,2010-11-29
0.05465268565599235,2010-11-30
0.05313927609359422,2010-12-01
0.052377291543712325,2010-12-02
0.050676246824302176,2010-12-03
0.049762101599540774,2010-12-06
0.05030617666178825,2010-12-07
0.04945226207864603,2010-12-08
0.04863753154825131,2010-12-09
0.04841962496231883,2010-12-10
0.0488611567399737,2010-12-13
0.047608447705539535,2010-12-14
0.04645958118579894,2010-12-15
0.04551149840049794,2010-12-16
0.04411139192806684,2010-12-17
0.04575553624486106,2010-12-20
0.04685623540511811,2010-12-21
0.046990687238051,2010-12-22
0.04678875997556238,2010-12-23
0.04627460854374212,2010-12-24
0.047917954532768474,2010-12-27
0.047097291270004685,2010-12-28
0.04579890441741595,2010-12-29
0.04485440641878132,2010-12-30
0.04400369931813822,2010-12-31
0.04442492452119675,2011-01-04
0.04334537985724422,2011-01-05
0.042705061849071295,2011-01-06
0.0434109371848093,2011-01-07
0.04321216425580617,2011-01-10
0.04267652999147422,2011-01-11
0.042016220474649604,2011-01-12
0.04072212114554784,2011-01-13
0.04043070825626577,2011-01-14
0.041651186063748416,2011-01-17
0.0406838453054174,2011-01-18
0.04049684331489446,2011-01-19
0.04147621573702785,2011-01-20
0.04265110429371691,2011-01-21
0.04202700382617352,2011-01-24
0.04096753707760809,2011-01-25
0.039887422477555376,2011-01-26
0.040680018257385146,2011-01-27
0.03954016391029251,2011-01-28
0.038867370302656024,2011-01-31
0.03768386139729172,2011-02-01
0.03760107319005315,2011-02-09
0.03782401113643852,2011-02-10
0.036243111625126424,2011-02-11
0.03838964477473174,2011-02-14
0.03750137925133499,2011-02-15
0.03683674207214159,2011-02-16
0.0366777093874472,2011-02-17
0.0357854989484851,2011-02-18
0.03553274850871619,2011-02-21
0.036520783025918074,2011-02-22
0.03529565423811277,2011-02-23
0.03460313995557991,2011-02-24
0.034467624022713,2011-02-25
0.034522364685173515,2011-02-28
0.034115262758983356,2011-03-01
0.034000472700286846,2011-03-02
0.03450856562252925,2011-03-03
0.03470387113059685,2011-03-04
0.03541906786703594,2011-03-07
0.034815544038490666,2011-03-08
0.034341338140965336,2011-03-09
0.035066883159514964,2011-03-10
0.03504324760839736,2011-03-11
0.03411967505901205,2011-03-14
0.03562766129754153,2011-03-15
0.0357572045151733,2011-03-16
0.03587181582478101,2011-03-17
0.03548818884947693,2011-03-18
0.034629413816214635,2011-03-21
0.0347400084487831,2011-03-22
0.034752279543489306,2011-03-23
0.033972105743800204,2011-03-24
0.0344806545472931,2011-03-25
0.033929358216739626,2011-03-28
0.033999175523499375,2011-03-29
0.03366014302983323,2011-03-30
0.03353158444993888,2011-03-31
0.03409254430475438,2011-04-01
0.035000664099006665,2011-04-06
0.034504116999079786,2011-04-07
0.033856304529867334,2011-04-08
0.033921397448297703,2011-04-11
0.033465467966114354,2011-04-12
0.034662824150836206,2011-04-13
0.03415639994426452,2011-04-14
0.03457438658453081,2011-04-15
0.03426866416753172,2011-04-18
0.0348313492548233,2011-04-19
0.03452060917476387,2011-04-20
0.03422293456334103,2011-04-21
0.03360994057649573,2011-04-22
0.033118413058995606,2011-04-25
0.03257027077341688,2011-04-26
0.03291176254108545,2011-04-27
0.03330308921465548,2011-04-28
0.03309860052101529,2011-04-29
0.032724497877646246,2011-05-03
0.03425422001147498,2011-05-04
0.03367678496518027,2011-05-05
0.03334024019783569,2011-05-06
0.03276303038828973,2011-05-09
0.03244899455692628,2011-05-10
0.031517439273552314,2011-05-11
0.031449683867131435,2011-05-12
0.03153638290377199,2011-05-13
0.03141835669561149,2011-05-16
0.031724884344655674,2011-05-17
0.031719415407021376,2011-05-18
0.030965702453364264,2011-05-19
0.03034762043668966,2011-05-20
0.031963772316622494,2011-05-23
0.030937227853476013,2011-05-24
0.030695777498973377,2011-05-25
0.030084661916023547,2011-05-26
0.029611880479592245,2011-05-27
0.029366353997558686,2011-05-30
0.029532479562938658,2011-05-31
0.028661838796567786,2011-06-01
0.030035562757536598,2011-06-02
0.029746349748513833,2011-06-03
0.029064677282978506,2011-06-07
0.029051974102030042,2011-06-08
0.02924508313458098,2011-06-09
0.0288005446294609,2011-06-10
0.02854124057450309,2011-06-13
0.028996254481835952,2011-06-14
0.028500213949570096,2011-06-15
0.028350957786487867,2011-06-16
0.02799553262996533,2011-06-17
0.027531213833382064,2011-06-20
0.02710137544902249,2011-06-21
0.0269837415477173,2011-06-22
0.028016344319587022,2011-06-23
0.0299601160654365,2011-06-24
0.029619264352847584,2011-06-27
0.029264003566518232,2011-06-28
0.029479783512195813,2011-06-29
0.030173223901392526,2011-06-30
0.029880171544148265,2011-07-01
0.031166652159736873,2011-07-04
0.030517736765466298,2011-07-05
0.0304341236629052,2011-07-06
0.030442984347025404,2011-07-07
0.030115476194586228,2011-07-08
0.029398828205431354,2011-07-11
0.03004545809955896,2011-07-12
0.030163658468358834,2011-07-13
0.029625090558311352,2011-07-14
0.029397556119138458,2011-07-15
0.02890405712426596,2011-07-18
0.028377116521880318,2011-07-19
0.02821135650784083,2011-07-20
0.02834701649062286,2011-07-21
0.027562365878837897,2011-07-22
0.029057868773811578,2011-07-25
0.028280677766434024,2011-07-26
0.02763836570526641,2011-07-27
0.027746015636629717,2011-07-28
0.028462773133426607,2011-07-29
0.028069395186696672,2011-08-01
0.02843723139016078,2011-08-02
0.028365421923736,2011-08-03
0.027933285042235606,2011-08-04
0.02890719827006812,2011-08-05
0.03155000171056529,2011-08-08
0.03336636210401123,2011-08-09
0.03331963604841207,2011-08-10
0.034597280741246475,2011-08-11
0.03378877477006635,2011-08-12
0.03411733776997444,2011-08-15
0.03395278215061408,2011-08-16
0.03325007019479791,2011-08-17
0.033693706206083814,2011-08-18
0.03361820412577671,2011-08-19
0.03370657074297262,2011-08-22
0.0337918196857683,2011-08-23
0.033601994717760694,2011-08-24
0.035405167368223724,2011-08-25
0.03482380083666776,2011-08-26
0.035165805506715976,2011-08-29
0.03561664635829402,2011-08-30
0.03478107938197954,2011-08-31
0.034335651908135555,2011-09-01
0.03416215761809808,2011-09-02
0.03400027754536726,2011-09-05
0.03328312019009483,2011-09-06
0.03346698714435914,2011-09-07
0.032903497396909676,2011-09-08
0.033139488099631624,2011-09-09
0.03302720686264538,2011-09-13
0.03331000369796856,2011-09-14
0.03268594455976121,2011-09-15
0.031752739575899705,2011-09-16
0.03175264167441714,2011-09-19
0.03136472350389382,2011-09-20
0.033105228162644024,2011-09-21
0.03417923296531779,2011-09-22
0.03449935564722186,2011-09-23
0.0354002200737265,2011-09-26
0.035281275742780505,2011-09-27
0.03521281548712744,2011-09-28
0.03450651907820186,2011-09-29
0.034055204606176316,2011-09-30
0.03362549339117819,2011-10-10
0.03482015513665151,2011-10-11
0.03726156150576265,2011-10-12
0.03683844194007009,2011-10-13
0.03620908497192064,2011-10-14
0.035799073119376794,2011-10-17
0.03687511859420225,2011-10-18
0.0362104990977454,2011-10-19
0.03687364743485696,2011-10-20
0.03627843042293537,2011-10-21
0.03727111639025279,2011-10-24
0.0378107605889612,2011-10-25
0.038133854361107535,2011-10-26
0.03708262478430657,2011-10-27
0.03806090767103498,2011-10-28
0.03758265435530565,2011-10-31
0.03788362053736746,2011-11-01
0.039283456298723034,2011-11-02
0.038701515729094665,2011-11-03
0.03801097680138553,2011-11-04
0.037168908279844884,2011-11-07
0.035939963060377764,2011-11-08
0.035648714135415746,2011-11-09
0.03580394728351009,2011-11-10
0.035016221454700965,2011-11-11
0.03518492118916988,2011-11-14
0.03424799566216745,2011-11-15
0.03557183429991195,2011-11-16
0.03463845582343335,2011-11-17
0.03446194407043284,2011-11-18
0.033467202714226554,2011-11-21
0.03266137634948825,2011-11-22
0.032410435571155104,2011-11-23
0.032027478441296,2011-11-24
0.03164069878739943,2011-11-25
0.03096943382128855,2011-11-28
0.030401971393541793,2011-11-29
0.03177859513117422,2011-11-30
0.03444681946529843,2011-12-01
0.03379781359414664,2011-12-02
0.03316570128181037,2011-12-05
0.03241901888000009,2011-12-06
0.03181024277188518,2011-12-07
0.03193031872591405,2011-12-08
0.031043610296303585,2011-12-09
0.030245201973314338,2011-12-12
0.029884632824077096,2011-12-13
0.029538138059839875,2011-12-14
0.029944816161698435,2011-12-15
0.030201009355553744,2011-12-16
0.03085797258822743,2011-12-19
0.03074192073733888,2011-12-20
0.03114085470899184,2011-12-21
0.031120960757885712,2011-12-22
0.031099589968968538,2011-12-23
0.030831473168061146,2011-12-26
0.0329669547005139,2011-12-27
0.03258697342548236,2011-12-28
0.03200671439071767,2011-12-29
0.031762570295290844,2011-12-30
0.031744915054304094,2012-01-04
0.03144484365731858,2012-01-05
0.030827050046049975,2012-01-06
0.03272227415448607,2012-01-09
0.03370075471493003,2012-01-10
0.0331388957720469,2012-01-11
0.033115145695326184,2012-01-12
0.033372473609935574,2012-01-13
0.0332890737806346,2012-01-16
0.036162627136353695,2012-01-17
0.03632231563731148,2012-01-18
0.0366351799794494,2012-01-19
0.036553186996757726,2012-01-20
0.036402712615328334,2012-01-30
0.03575794122598924,2012-01-31
0.036078056515780006,2012-02-01
0.036482686111602894,2012-02-02
0.03627816681939323,2012-02-03
0.03609706289733623,2012-02-06
0.036416559424239645,2012-02-07
0.03793568996262324,2012-02-08
0.036940596413920564,2012-02-09
0.0365607100712286,2012-02-10
0.03660876729194916,2012-02-13
0.035754265342383906,2012-02-14
0.03574602669840366,2012-02-15
0.03504972401412233,2012-02-16
0.034602700954670634,2012-02-17
0.034195848905966976,2012-02-20
0.033718574792778865,2012-02-21
0.033253665929136436,2012-02-22
0.0324058629876503,2012-02-23
0.032434893458496386,2012-02-24
0.03201015717968355,2012-02-27
0.03128709480452413,2012-02-28
0.03088868709200896,2012-02-29
0.030291052719187483,2012-03-01
0.02967275346278838,2012-03-02
0.02948950608261789,2012-03-05
0.029866773830998738,2012-03-06
0.02951339364904438,2012-03-07
0.02950603832350308,2012-03-08
0.02881720881190002,2012-03-09
0.02864640578072768,2012-03-12
0.028346655926884772,2012-03-13
0.030004739475051122,2012-03-14
0.02969615196032262,2012-03-15
0.029464726261163466,2012-03-16
0.029049944695247742,2012-03-19
0.02887884701677198,2012-03-20
0.0285271784016456,2012-03-21
0.028236277316478313,2012-03-22
0.02782485374362335,2012-03-23
0.026972502893297418,2012-03-26
0.026263498068342432,2012-03-27
0.026871706802193696,2012-03-28
0.027029578427793292,2012-03-29
0.02660965537194001,2012-03-30
0.027724542151109748,2012-04-05
0.027078559639952267,2012-04-06
0.026688887736237215,2012-04-09
0.027108657937303483,2012-04-10
0.026980410008846805,2012-04-11
0.027606311353779573,2012-04-12
0.02721663067545757,2012-04-13
0.026658894953739215,2012-04-16
0.026616480889252708,2012-04-17
0.027388752656844612,2012-04-18
0.026238513212706836,2012-04-19
0.026480255537730913,2012-04-20
0.02613353193541937,2012-04-23
0.027469076971277373,2012-04-24
0.027110789564486655,2012-04-25
0.02671037503763104,2012-04-26
0.0257855741559253,2012-04-27
0.026865754152249753,2012-05-02
0.026097778582981346,2012-05-03
0.02591583446297646,2012-05-04
0.02542298224263239,2012-05-07
0.024997176146570453,2012-05-08
0.025345678492896706,2012-05-09
0.02454220825048223,2012-05-10
0.024190019683333237,2012-05-11
0.024602501041736925,2012-05-14
0.02400609077205334,2012-05-15
0.024652404334593696,2012-05-16
0.025021813257178206,2012-05-17
0.025159224138205573,2012-05-18
0.025114790526723198,2012-05-21
0.025273593165472043,2012-05-22
0.025271125876509697,2012-05-23
0.02540616472005819,2012-05-24
0.025347354940168997,2012-05-25
0.02598443576475788,2012-05-28
0.0262973888124051,2012-05-29
0.025751796195269606,2012-05-30
0.02516522095516322,2012-05-31
0.024804930768090875,2012-06-01
0.025845693493004022,2012-06-04
0.02527843486989545,2012-06-05
0.02474117802428754,2012-06-06
0.02506330235307025,2012-06-07
0.025226032160044532,2012-06-08
0.02535700428775451,2012-06-11
0.02476019952074948,2012-06-12
0.02503504076036852,2012-06-13
0.024577201304407527,2012-06-14
0.02447472005027157,2012-06-15
0.023940500161301365,2012-06-18
0.02341883939466362,2012-06-19
0.02290973407092986,2012-06-20
0.023563284900809528,2012-06-21
0.024345708748392182,2012-06-25
0.024234953124967325,2012-06-26
0.02386295556598153,2012-06-27
0.023563382179854188,2012-06-28
0.0240545419974295,2012-06-29
0.0237138334241934,2012-07-02
0.02365355809749429,2012-07-03
0.023271946865359928,2012-07-04
0.023019119495350994,2012-07-05
0.02354854850721299,2012-07-06
0.02441053298922922,2012-07-09
0.02403194188559427,2012-07-10
0.02359121897074013,2012-07-11
0.024255570604260562,2012-07-12
0.024087276829709868,2012-07-13
0.024369151409077264,2012-07-16
0.02400571458382562,2012-07-17
0.024283498615147232,2012-07-18
0.024331966487713394,2012-07-19
0.023936335936240977,2012-07-20
0.024431792875141148,2012-07-23
0.02426301295663617,2012-07-24
0.023589560302983682,2012-07-25
0.023344967949144615,2012-07-26
0.022938879817915408,2012-07-27
0.022685224132388954,2012-07-30
